Gene	proba_m1	proba_m2	bayes_factor	scale1	scale2	raw_mean1	raw_mean2	non_zeros_proportion1	non_zeros_proportion2	raw_normalized_mean1	raw_normalized_mean2	comparison	group1	group2
ETS2	0.1798	0.8202	-1.5177030474952362	6.5539284e-06	2.0795522e-05	0.002371854	0.02800196	0.002371853999209382	0.021419472751440575	0.028954597	0.120344706	1 vs Rest	1	Rest
PLAC9	0.1798	0.8202	-1.5177030474952362	3.3168428e-06	2.1516436e-05	0.00092238776	0.023445997	0.0009223876663592041	0.009170543494313524	0.012705768	0.10660704	1 vs Rest	1	Rest
SPRY4-AS1	0.1798	0.8202	-1.5177030474952362	1.7849097e-05	7.738604e-05	0.008037947	0.10613818	0.00764264066411912	0.06021082557968972	0.0968498	0.50967896	1 vs Rest	1	Rest
GADD45B	0.1796	0.8204	-1.5190598268400164	1.0476057e-05	8.616535e-05	0.008169716	0.15895829	0.0075108709974963765	0.08959164082116909	0.08363569	0.79317826	1 vs Rest	1	Rest
AC096639.1	0.1796	0.8204	-1.5190598268400164	4.1159e-06	1.5094918e-05	0.000395309	0.0028983823	0.00039530899986823034	0.0020491803278688586	0.009970456	0.0130586205	1 vs Rest	1	Rest
ADARB2-AS1	0.1796	0.8204	-1.5190598268400164	2.03098e-06	7.247718e-06	0.00026353935	0.005030604	0.0002635393332454869	0.004024516319598289	0.0036350463	0.023013743	1 vs Rest	1	Rest
PDZRN3	0.1796	0.8204	-1.5190598268400164	2.4254612e-05	0.00017500791	0.00685202	0.28100532	0.0063249439978916855	0.06264768867229122	0.07530214	1.4965662	1 vs Rest	1	Rest
ID1	0.1796	0.8204	-1.5190598268400164	1.5799234e-05	9.9923294e-05	0.008696795	0.17619948	0.00803794966398735	0.10195595185351644	0.10362863	0.9244477	1 vs Rest	1	Rest
LINC00643	0.1794	0.8206	-1.5204177868282365	9.982444e-06	6.561342e-05	0.0065884804	0.1706141	0.006456713664514429	0.07315666075913516	0.084013514	0.5459653	1 vs Rest	1	Rest
VLDLR-AS1	0.1794	0.8206	-1.5204177868282365	4.9087077e-05	0.0002635502	0.009882728	0.4704041	0.009223876663592041	0.17915097474511985	0.13158447	1.8937835	1 vs Rest	1	Rest
PDE3A	0.1794	0.8206	-1.5204177868282365	6.726025e-05	0.00018264301	0.033205945	0.31705648	0.02714455132428515	0.13467360803426762	0.39569324	1.294679	1 vs Rest	1	Rest
PRLHR	0.1792	0.8208	-1.521776930255341	7.2905834e-07	2.703503e-06	0.0	0.0017399617	0.0	0.0015368852459016439	0.0	0.0077652563	1 vs Rest	1	Rest
AC131944.1	0.1784	0.8216	-1.5272253945860024	1.1761356e-05	3.2640077e-05	0.0027671626	0.048531126	0.0027671629990776124	0.020579493427854454	0.032123577	0.21218643	1 vs Rest	1	Rest
HSPA4L	0.1782	0.8218	-1.52859049746429	4.341404e-05	0.00016834582	0.02516799	0.34258848	0.02292792199235736	0.18750461527086879	0.2774183	1.530672	1 vs Rest	1	Rest
ESRRG	0.1782	0.8218	-1.52859049746429	0.00010401771	0.00026788824	0.03228355	0.3381152	0.025695084991434972	0.15189318416773132	0.38799334	1.6305176	1 vs Rest	1	Rest
SHISA9	0.178	0.8220000000000001	-1.5299568007497713	9.66959e-06	7.291444e-05	0.0043483977	0.11487067	0.004348398998550534	0.03415762073549383	0.055033006	0.42448223	1 vs Rest	1	Rest
TACR3	0.1778	0.8222	-1.5313243073034968	1.3931003e-05	4.702507e-05	0.0021083148	0.022721555	0.002108314665963895	0.015954991877122075	0.023748307	0.1083465	1 vs Rest	1	Rest
LIX1-AS1	0.1778	0.8222	-1.5313243073034968	4.9039183e-05	0.00020288679	0.02068783	0.21801645	0.018447753327184083	0.14043808152413526	0.26182774	1.5880985	1 vs Rest	1	Rest
AF117829.1	0.1774	0.8226	-1.534062941707637	4.6478446e-05	0.00015680172	0.014889982	0.24629678	0.012913427329028858	0.14910556047847587	0.18764187	1.2071226	1 vs Rest	1	Rest
AC092535.4	0.1772	0.8228	-1.5354340753280364	6.19214e-05	0.0001301851	0.018974837	0.13495928	0.016602977994465674	0.08158414562104865	0.25355053	0.57427675	1 vs Rest	1	Rest
AL358335.2	0.177	0.823	-1.5368064237567354	4.4229246e-06	1.3165611e-05	0.000790618	0.002547625	0.0005270786664909738	0.001901491655590022	0.007945716	0.012071278	1 vs Rest	1	Rest
AC006148.1	0.177	0.823	-1.5368064237567354	1.2943636e-05	4.5742952e-05	0.0015812361	0.024078524	0.001449466332850178	0.016393442622949995	0.021292085	0.12794788	1 vs Rest	1	Rest
AC073475.1	0.1768	0.8231999999999999	-1.5381799899029285	4.375295e-05	9.636884e-05	0.015944144	0.066166	0.01449466332850178	0.041666666666673055	0.21999641	0.340404	1 vs Rest	1	Rest
ME1	0.1764	0.8236	-1.540930787033419	1.4706067e-05	6.395683e-05	0.006720251	0.051993378	0.005797865331400712	0.032948419731210515	0.08369111	0.25548714	1 vs Rest	1	Rest
LINC01482	0.1764	0.8236	-1.540930787033419	6.8278678e-06	2.0892207e-05	0.0019765452	0.008127415	0.001185926999604691	0.005399867080194827	0.021192353	0.03718114	1 vs Rest	1	Rest
AL591686.2	0.1762	0.8238	-1.5423080238850826	6.981167e-06	2.5427842e-05	0.0006588484	0.02802009	0.0006588483331137172	0.01823493575542726	0.008178558	0.12060561	1 vs Rest	1	Rest
ANKRD7	0.176	0.8240000000000001	-1.5436864901890621	2.6896189e-05	7.324094e-05	0.007510869	0.045259155	0.006456713664514429	0.02933927780239543	0.08387386	0.19778603	1 vs Rest	1	Rest
KLHL6	0.1756	0.8244	-1.546447122997715	2.4584556e-06	6.8237714e-06	0.0006588484	0.0063228714	0.0006588483331137172	0.0036645251809186356	0.009872444	0.02672351	1 vs Rest	1	Rest
BIN1	0.1754	0.8246	-1.5478292954492676	2.1619166e-05	7.3329036e-05	0.015944142	0.1561785	0.015417050994860983	0.10525125535373892	0.19441096	0.74892265	1 vs Rest	1	Rest
FAM189A1	0.1752	0.8248	-1.5492127092469865	3.587854e-05	0.000103891536	0.013704056	0.109062254	0.012781657662406114	0.06676912568307367	0.17531572	0.57665724	1 vs Rest	1	Rest
LTC4S	0.175	0.825	-1.5505973673895237	4.614831e-06	1.1880971e-05	0.0010541574	0.014695441	0.0009223876663592041	0.009668992763254551	0.01047993	0.07044395	1 vs Rest	1	Rest
CD69	0.1748	0.8251999999999999	-1.5519832728856997	1.169498e-06	6.818179e-06	0.00013176967	0.00683981	0.00013176966662274345	0.0018968763845813085	0.0015818689	0.029574512	1 vs Rest	1	Rest
LINC02642	0.1748	0.8251999999999999	-1.5519832728856997	2.6845821e-06	7.908815e-06	0.00026353935	0.005261377	0.0002635393332454869	0.0027091640821149104	0.0021115972	0.022258209	1 vs Rest	1	Rest
PAMR1	0.1748	0.8251999999999999	-1.5519832728856997	1.0749308e-05	2.7792095e-05	0.0011859271	0.012779737	0.0010541573329819476	0.007725963668586288	0.021597609	0.054564953	1 vs Rest	1	Rest
TESC	0.1744	0.8256	-1.5547588380253743	7.821991e-06	2.2401848e-05	0.0013176968	0.020944374	0.0013176966662274345	0.013121215477772036	0.013920827	0.08937941	1 vs Rest	1	Rest
GLYATL2	0.1744	0.8256	-1.5547588380253743	0.0001420593	0.00040837517	0.05455273	0.63582474	0.04506522598497861	0.30513402746963303	0.655935	3.4082332	1 vs Rest	1	Rest
AC107223.1	0.1736	0.8264	-1.5603250700761717	3.3228956e-05	7.381545e-05	0.014758208	0.0514027	0.01185926999604691	0.035352975926751004	0.17929634	0.25320745	1 vs Rest	1	Rest
ARHGAP20	0.1736	0.8264	-1.5603250700761717	1.4166066e-05	4.955083e-05	0.0050072456	0.06493842	0.005007247331664251	0.037023704031905816	0.06509968	0.2598913	1 vs Rest	1	Rest
LINC01094	0.1736	0.8264	-1.5603250700761717	1.4201788e-06	5.5095525e-06	0.00013176967	0.0046060095	0.00013176966662274345	0.002935312361541879	0.0018200232	0.019784257	1 vs Rest	1	Rest
SERPINH1	0.1728	0.8271999999999999	-1.5659116016028156	1.6087175e-05	0.000120238175	0.0072473283	0.22781625	0.00724733166425089	0.12442309112394082	0.09590189	1.1179045	1 vs Rest	1	Rest
FOXP1	0.1728	0.8271999999999999	-1.5659116016028156	0.0004381321	0.0012952329	0.1995006	1.8898389	0.15298458294900538	0.5902608551161765	2.6014082	11.415611	1 vs Rest	1	Rest
GNG12-AS1	0.1728	0.8271999999999999	-1.5659116016028156	4.2358326e-05	0.00014020216	0.012254584	0.13596857	0.01067334299644222	0.08211028651604216	0.16202407	0.8470427	1 vs Rest	1	Rest
AL133346.1	0.1728	0.8271999999999999	-1.5659116016028156	2.5410938e-05	9.260335e-05	0.0055343243	0.07459141	0.005007247331664251	0.04725575985822686	0.077665105	0.39159247	1 vs Rest	1	Rest
VSNL1	0.1728	0.8271999999999999	-1.5659116016028156	2.6593772e-05	0.0001335958	0.012122817	0.22851256	0.01185926999604691	0.12184315463006916	0.15759529	0.9840492	1 vs Rest	1	Rest
PDGFRB	0.1724	0.8276	-1.5687125417202885	1.4356059e-05	7.136381e-05	0.005797863	0.1415822	0.005402556331532481	0.08473176044899225	0.072243616	0.60645944	1 vs Rest	1	Rest
GPR183	0.1722	0.8278	-1.5701149413292068	2.0203518e-06	5.9451995e-06	0.000395309	0.010033737	0.00039530899986823034	0.004310663122138509	0.004072724	0.0366674	1 vs Rest	1	Rest
VAT1L	0.1722	0.8278	-1.5701149413292068	3.2415915e-05	0.0001220266	0.013308743	0.17919628	0.012122809329292397	0.1136418180475827	0.15154864	0.9703514	1 vs Rest	1	Rest
STMN4	0.172	0.8280000000000001	-1.5715186315095684	0.00029388804	0.0008931662	0.28462225	2.0722513	0.17327711160890627	0.6113480283549317	3.1462135	9.840752	1 vs Rest	1	Rest
Z94721.1	0.172	0.8280000000000001	-1.5715186315095684	5.3992997e-05	0.00015749293	0.02371854	0.23145133	0.019238371326920543	0.13059832373358457	0.2898812	1.0861266	1 vs Rest	1	Rest
TTC22	0.1716	0.8284	-1.5743298962639738	1.1532542e-05	8.057551e-05	0.000395309	0.024498064	0.0002635393332454869	0.010001292275881903	0.0041552605	0.10620568	1 vs Rest	1	Rest
VIPR2	0.1714	0.8286	-1.575737477205116	7.1317377e-06	2.9555851e-05	0.0014494665	0.01668906	0.001185926999604691	0.011833554866341049	0.014232064	0.07557271	1 vs Rest	1	Rest
CCDC80	0.1714	0.8286	-1.575737477205116	3.4814004e-06	2.3470915e-05	0.0018447755	0.019841578	0.0015812359994729214	0.0127243021710227	0.017678112	0.093087874	1 vs Rest	1	Rest
KIF18A	0.171	0.829	-1.5785565522158307	3.9308437e-05	0.0001648131	0.028594002	0.31984302	0.02332323099222559	0.13840274700929808	0.34297806	1.4085532	1 vs Rest	1	Rest
INPP4B	0.1708	0.8291999999999999	-1.5799680527189641	3.5790235e-05	0.00010181196	0.008169717	0.11108142	0.007115561997628146	0.054834034854536806	0.105487645	0.48112285	1 vs Rest	1	Rest
ANKFN1	0.1708	0.8291999999999999	-1.5799680527189641	3.5432557e-05	0.0001824358	0.008433257	0.23601373	0.00764264066411912	0.1102495938561772	0.103112295	1.1986002	1 vs Rest	1	Rest
GABBR2	0.1708	0.8291999999999999	-1.5799680527189641	2.2265356e-05	0.00014025116	0.009619185	0.32956132	0.009092106996969298	0.14545026583958462	0.124253035	1.178566	1 vs Rest	1	Rest
AC007563.2	0.1706	0.8294	-1.5813808661949655	4.3828903e-05	0.00012499621	0.012386357	0.12562318	0.011200421662933193	0.06212154777729771	0.16614036	0.4791468	1 vs Rest	1	Rest
PRELID2	0.1704	0.8296	-1.5827949958886598	2.6604715e-05	0.00019793023	0.006061402	0.31111747	0.005534325998155225	0.13574435090828627	0.083095044	1.488691	1 vs Rest	1	Rest
FOXC1	0.1704	0.8296	-1.5827949958886598	2.0660007e-06	1.3898978e-05	0.0005270787	0.02065821	0.0005270786664909738	0.007504430660168053	0.0062524066	0.06662847	1 vs Rest	1	Rest
DLEU7	0.1702	0.8298	-1.5842104450561858	6.2352345e-05	0.0001701656	0.030175222	0.19700556	0.026090393991303203	0.11082188746125786	0.40673825	1.0425861	1 vs Rest	1	Rest
UPP2	0.1702	0.8298	-1.5842104450561858	7.2961106e-05	0.00020587869	0.01607591	0.30108628	0.012649887995783371	0.14815942992169215	0.18974	1.2539145	1 vs Rest	1	Rest
AC063979.1	0.17	0.83	-1.585627216965047	9.883736e-06	2.8137967e-05	0.0015812361	0.006507468	0.0015812359994729214	0.004744498596957551	0.020742752	0.036238756	1 vs Rest	1	Rest
GPR17	0.1698	0.8302	-1.5870453148941683	7.189278e-07	4.3677537e-06	0.00013176967	0.0044583376	0.00013176966662274345	0.002003027617781722	0.00066854217	0.013839286	1 vs Rest	1	Rest
MEF2C	0.1698	0.8302	-1.5870453148941683	0.00017782026	0.0009660249	0.06074599	2.01596	0.053893793648702656	0.37149239403273704	0.76896334	8.323525	1 vs Rest	1	Rest
SUCNR1	0.1696	0.8304	-1.5884647421339484	4.243019e-07	1.7779367e-06	0.00013176967	0.0028383886	0.00013176966662274345	0.0013199675084921024	0.0014592432	0.009742177	1 vs Rest	1	Rest
CA8	0.1696	0.8304	-1.5884647421339484	1.0062943e-05	4.0622286e-05	0.0021083148	0.036789645	0.002108314665963895	0.023879412199085643	0.023522539	0.14972657	1 vs Rest	1	Rest
SLCO2A1	0.1696	0.8304	-1.5884647421339484	3.5281323e-06	1.1207212e-05	0.0010541574	0.0057828836	0.0010541573329819476	0.004356815832225641	0.013253847	0.028265098	1 vs Rest	1	Rest
SLC26A4	0.1692	0.8308	-1.5913075977647726	6.768435e-06	2.7902568e-05	0.0017130058	0.031001346	0.0017130056660956648	0.01944875203071929	0.02206061	0.11509571	1 vs Rest	1	Rest
GPC3	0.1692	0.8308	-1.5913075977647726	1.6945218e-05	6.1944374e-05	0.0050072465	0.0672471	0.0036895506654368165	0.041537439078429036	0.066123426	0.38428304	1 vs Rest	1	Rest
STK32B	0.1692	0.8308	-1.5913075977647726	1.2789703e-05	4.6754096e-05	0.003294241	0.048559	0.0031624719989458427	0.029205434943142695	0.047426693	0.19929612	1 vs Rest	1	Rest
PRKCH	0.169	0.831	-1.592731032794473	1.3537817e-05	4.092585e-05	0.0032942411	0.030429231	0.0031624719989458427	0.019273371732388123	0.04414867	0.12580614	1 vs Rest	1	Rest
AC132803.1	0.169	0.831	-1.592731032794473	9.745657e-06	7.1715964e-05	0.0026353933	0.028333794	0.002371853999209382	0.015045783488405446	0.03270276	0.14064579	1 vs Rest	1	Rest
SPTLC3	0.1688	0.8311999999999999	-1.5941558104122553	1.2786069e-05	3.34455e-05	0.0027671629	0.014806056	0.002635393332454869	0.010619738591049473	0.03974795	0.07599276	1 vs Rest	1	Rest
PTPRE	0.1688	0.8311999999999999	-1.5941558104122553	1.1102227e-05	5.1152307e-05	0.0034260105	0.077724405	0.003294241665568586	0.04414045192734427	0.03967778	0.29091385	1 vs Rest	1	Rest
ADAMTS1	0.1686	0.8314	-1.5955819339667077	5.4547063e-06	3.2714404e-05	0.0010541574	0.03804534	0.0010541573329819476	0.027871621621624074	0.011390554	0.1759981	1 vs Rest	1	Rest
BMP6	0.1682	0.8318	-1.598438232339054	1.2393926e-05	4.8128266e-05	0.0021083148	0.045813344	0.002108314665963895	0.02742855560478744	0.02725861	0.22231473	1 vs Rest	1	Rest
MAST4	0.1682	0.8318	-1.598438232339054	4.4585082e-05	0.0002048233	0.017657144	0.43349227	0.01568059032810647	0.15455619553975183	0.22952184	1.7713379	1 vs Rest	1	Rest
RAB20	0.1678	0.8322	-1.6012999549373235	5.2182218e-06	2.5484138e-05	0.0013176968	0.02442021	0.0013176966662274345	0.015401159356076364	0.014933937	0.11317925	1 vs Rest	1	Rest
ADGRG2	0.1678	0.8322	-1.6012999549373235	1.8171022e-05	5.2875406e-05	0.0048754765	0.023474019	0.004348398998550534	0.017907251513808498	0.06585169	0.13393426	1 vs Rest	1	Rest
GNA14-AS1	0.1678	0.8322	-1.6012999549373235	1.6702485e-05	4.22046e-05	0.0030307025	0.010776669	0.002371853999209382	0.007264436567714966	0.041523907	0.059196834	1 vs Rest	1	Rest
PDE8B	0.1678	0.8322	-1.6012999549373235	5.588574e-05	0.00012838542	0.011991044	0.19093151	0.010409803663196732	0.10725889824252992	0.14025848	0.8404675	1 vs Rest	1	Rest
LINC01762	0.1674	0.8326	-1.6041671289789146	5.5024493e-06	2.1962329e-05	0.00079061807	0.007287441	0.0007906179997364607	0.005229102052872438	0.009897732	0.041548774	1 vs Rest	1	Rest
HTR2C	0.1672	0.8328	-1.6056027688492323	7.48206e-06	2.2443028e-05	0.0027671626	0.012276772	0.002635393332454869	0.009235157288435509	0.034616884	0.062282734	1 vs Rest	1	Rest
EDNRA	0.1668	0.8331999999999999	-1.6084781715120542	4.900704e-06	2.056368e-05	0.0018447755	0.046928488	0.0018447753327184083	0.010056675527986461	0.02911372	0.16117792	1 vs Rest	1	Rest
IL1RAP	0.1668	0.8331999999999999	-1.6084781715120542	1.5053746e-05	4.7602174e-05	0.0022400843	0.03480515	0.0019765449993411517	0.024290171318861273	0.026766006	0.15005653	1 vs Rest	1	Rest
CSF3R	0.1668	0.8331999999999999	-1.6084781715120542	2.3554564e-06	8.647528e-06	0.00013176967	0.010693644	0.00013176966662274345	0.0036922168069709175	0.00067160896	0.04069451	1 vs Rest	1	Rest
SULT1E1	0.1666	0.8334	-1.609917941230643	7.3614996e-07	7.5965554e-06	0.0	0.013139678	0.0	0.0024460936346182324	0.0	0.035759203	1 vs Rest	1	Rest
LINC02006	0.1666	0.8334	-1.609917941230643	1.1449246e-05	3.3939086e-05	0.004611937	0.01496757	0.004480168665173277	0.011201262738147338	0.060649127	0.07258867	1 vs Rest	1	Rest
MCAM	0.1662	0.8338	-1.6128016348501626	1.0981866e-05	0.00011038928	0.0027671629	0.23190953	0.002635393332454869	0.1346182247821632	0.031446822	1.0467017	1 vs Rest	1	Rest
IKBIP	0.1662	0.8338	-1.6128016348501626	8.232758e-05	0.00023780549	0.03702729	0.39890215	0.0326788773224404	0.20670875793807394	0.43348172	1.8239218	1 vs Rest	1	Rest
RASAL3	0.166	0.834	-1.6142455657516492	9.2394555e-07	2.6770442e-06	0.0	0.0031799073	0.0	0.002081487224929854	0.0	0.012551377	1 vs Rest	1	Rest
AC112206.2	0.1658	0.8342	-1.6156908907355543	7.7693285e-06	2.9162371e-05	0.0017130058	0.009756664	0.0017130056660956648	0.008072108994239779	0.022216825	0.05725176	1 vs Rest	1	Rest
AC084082.1	0.1656	0.8344	-1.6171376133335915	7.2100365e-06	3.6366688e-05	0.0015812361	0.0068028476	0.001449466332850178	0.004855265101166668	0.019339124	0.041356172	1 vs Rest	1	Rest
MAP3K8	0.1656	0.8344	-1.6171376133335915	1.4492418e-05	6.0709834e-05	0.004875476	0.08130471	0.004743707998418764	0.05600169841974169	0.049331732	0.39378995	1 vs Rest	1	Rest
LGALS3	0.1656	0.8344	-1.6171376133335915	3.8668013e-06	4.1876243e-05	0.0006588484	0.09982788	0.0006588483331137172	0.05005722936051683	0.0051927357	0.39518484	1 vs Rest	1	Rest
LINC01197	0.1654	0.8346	-1.6185857370901586	4.1439725e-06	1.8374125e-05	0.0011859271	0.014713615	0.0010541573329819476	0.00945207502584503	0.0141645875	0.05880624	1 vs Rest	1	Rest
AL121757.2	0.165	0.835	-1.621486202320264	1.340309e-05	4.3659642e-05	0.0054025543	0.019961488	0.004743707998418764	0.013670432727808908	0.06975791	0.08947843	1 vs Rest	1	Rest
CCK	0.165	0.835	-1.621486202320264	2.46243e-06	1.6400187e-05	0.0009223877	0.010379791	0.0007906179997364607	0.004273740954068803	0.011568088	0.049545635	1 vs Rest	1	Rest
AL121936.1	0.165	0.835	-1.621486202320264	3.673117e-06	1.7953816e-05	0.00026353935	0.0027322387	0.0002635393332454869	0.0016107295820410622	0.0030301162	0.015732296	1 vs Rest	1	Rest
CALCRL	0.1648	0.8351999999999999	-1.6229385509465732	3.204595e-06	1.6047823e-05	0.0006588484	0.018673452	0.0006588483331137172	0.009004393737999848	0.00830637	0.06675682	1 vs Rest	1	Rest
TMEM119	0.1648	0.8351999999999999	-1.6229385509465732	5.3221993e-07	1.794331e-06	0.0	0.0028799204	0.0	0.0017907251513808945	0.0	0.011109529	1 vs Rest	1	Rest
LINC01162	0.1646	0.8354	-1.6243923150370796	3.915847e-06	1.7212453e-05	0.0013176968	0.0054875044	0.0013176966662274345	0.004462967065426045	0.019194465	0.03264558	1 vs Rest	1	Rest
MSRB3	0.1644	0.8356	-1.625847498200531	3.1507738e-05	0.00011488037	0.008037946	0.13033825	0.00764264066411912	0.08910703736525402	0.09525102	0.8529158	1 vs Rest	1	Rest
LINC00922	0.1644	0.8356	-1.625847498200531	3.4050888e-06	1.2863371e-05	0.0011859271	0.0038029677	0.001185926999604691	0.002598397577905783	0.013364546	0.01831067	1 vs Rest	1	Rest
CASC17	0.1642	0.8358	-1.627304104058734	3.776226e-06	6.370031e-05	0.0014494665	0.03828037	0.001449466332850178	0.02279482351203763	0.020460377	0.21091102	1 vs Rest	1	Rest
MIR503HG	0.164	0.836	-1.6287621362466176	1.194906e-06	6.008056e-06	0.00013176967	0.008529009	0.00013176966662274345	0.004144513365824833	0.0045281677	0.02909429	1 vs Rest	1	Rest
CCDC30	0.164	0.836	-1.6287621362466176	6.522228e-05	0.00012298736	0.024377374	0.14475532	0.022269073659243643	0.10116212524001747	0.31124446	0.7865725	1 vs Rest	1	Rest
HS3ST4	0.1638	0.8362	-1.6302215984122979	2.9262119e-05	0.00018736625	0.010805114	0.3545835	0.009355646330214785	0.10400051691037716	0.13201357	1.3347509	1 vs Rest	1	Rest
GABRG3	0.1638	0.8362	-1.6302215984122979	4.7423895e-05	0.00041485924	0.01765714	0.9324344	0.015417050994860983	0.195715182395348	0.22009449	3.613399	1 vs Rest	1	Rest
AC105180.2	0.1636	0.8364	-1.6316824942171415	9.468025e-06	3.1198248e-05	0.002635393	0.009479773	0.0025036236658321255	0.006382919805050742	0.03732603	0.04398847	1 vs Rest	1	Rest
BBOX1-AS1	0.1636	0.8364	-1.6316824942171415	1.3205909e-05	4.3391497e-05	0.0022400843	0.011025939	0.0019765449993411517	0.007490584847141914	0.03564143	0.060500123	1 vs Rest	1	Rest
POU6F2	0.1636	0.8364	-1.6316824942171415	2.8300223e-05	0.00019803415	0.0052707847	0.19964004	0.005007247331664251	0.10070521341015469	0.06145373	1.1184064	1 vs Rest	1	Rest
LINC01098	0.1634	0.8366	-1.6331448273358307	6.8202457e-06	1.9923533e-05	0.003294241	0.008625863	0.003294241665568586	0.006618298626495116	0.046120998	0.04426691	1 vs Rest	1	Rest
LINC01331	0.1634	0.8366	-1.6331448273358307	8.994204e-06	3.9269555e-05	0.0025036235	0.021004744	0.002371853999209382	0.015585770196424893	0.030489098	0.10003409	1 vs Rest	1	Rest
DDR2	0.1632	0.8368	-1.6346086014564307	2.1160142e-05	5.434177e-05	0.005139015	0.040080693	0.004743707998418764	0.026117818638312394	0.06551324	0.17318143	1 vs Rest	1	Rest
GRM3	0.1632	0.8368	-1.6346086014564307	8.153775e-05	0.00027334038	0.032151777	0.5499774	0.027408090657530637	0.2241729434349988	0.4057245	2.1829395	1 vs Rest	1	Rest
GNAL	0.1632	0.8368	-1.6346086014564307	4.721636e-05	0.0001323522	0.023059687	0.19011547	0.021873764659375412	0.10664506719837083	0.26945522	0.81792337	1 vs Rest	1	Rest
PNOC	0.1632	0.8368	-1.6346086014564307	4.5231664e-06	2.0180867e-05	0.0018447755	0.014275265	0.0018447753327184083	0.011215108551173478	0.021397712	0.07827689	1 vs Rest	1	Rest
ZNF385B	0.1628	0.8371999999999999	-1.6375404875229223	1.3802604e-05	6.684315e-05	0.007379098	0.08040227	0.007115561997628146	0.049937232314290245	0.09906224	0.46483096	1 vs Rest	1	Rest
KIF9-AS1	0.1628	0.8371999999999999	-1.6375404875229223	0.00014919111	0.000247181	0.083542295	0.35501307	0.06786137831071383	0.20720259193600496	1.0730247	1.7658733	1 vs Rest	1	Rest
